,GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
691,59153078,-1.1,2.96,0.78,-0.1,-0.7,0.21,0.63,-0.09,-0.63,0.75,0.3,0.53,-0.46,-1.17,0.32,0.18,0.81,-0.06,-0.52,-1.19,0.41,-0.92,-0.15,0.27,1.35,0.05,0.73,0.06,-0.18
692,59153079,0.26,-1.38,1.09,-0.1,0.09,0.36,-1.79,-0.09,-0.63,0.43,0.17,0.91,-0.46,0.37,0.31,-0.93,1.24,1.18,-0.96,-1.17,0.74,-0.81,-0.15,0.73,1.0,-0.33,0.29,0.17,0.25
693,59153080,-0.26,-0.93,-0.11,-0.1,0.12,0.29,0.15,-0.09,-0.63,0.84,0.98,1.18,-0.46,-1.17,0.31,0.32,1.22,0.44,-1.2,-0.82,1.37,-0.28,-0.15,-1.06,1.48,-0.7,0.54,-0.63,-0.45
694,59153081,-0.21,-0.46,0.33,-0.1,0.6,0.11,0.72,-0.09,-0.63,0.84,0.15,0.43,-0.46,0.49,0.15,-0.13,1.0,-0.31,-1.07,-1.55,-1.06,-0.3,-0.15,-1.31,1.4,0.24,0.35,-1.16,0.53
695,59153082,0.28,-1.23,0.25,-0.1,0.6,0.01,-0.45,-0.09,-0.63,0.38,0.54,0.19,-0.46,-1.17,0.04,0.34,-0.44,1.02,-1.43,-0.69,0.21,-0.71,-0.15,-0.02,1.05,-1.4,0.99,-0.65,-0.58
696,59153083,-1.03,0.04,1.33,-0.1,-1.61,0.01,-1.81,-0.09,-0.63,1.14,0.7,0.96,-0.46,1.68,0.15,-0.72,0.33,0.89,-0.21,-0.25,-1.32,-0.46,-0.15,-1.06,1.47,1.07,0.8,0.77,0.92
697,59153084,-0.48,0.94,0.86,-0.1,-0.97,0.36,-0.49,-0.09,-0.63,-0.34,0.96,1.2,-0.46,-0.31,0.15,-0.49,0.91,0.01,-0.39,-0.4,-0.05,0.43,7.43,0.14,1.85,-0.49,-0.22,0.01,-0.31
698,59153085,-0.55,0.7,-0.32,-0.1,0.23,0.35,0.74,-0.09,-0.63,-0.0,0.35,0.77,0.13,-0.31,0.37,0.45,0.49,-1.06,-0.74,-1.2,-0.5,0.74,-0.15,1.36,1.34,-0.76,-0.41,-1.73,-1.07
699,59153086,-0.43,0.46,0.74,-0.1,-0.54,0.4,0.2,-0.09,-0.63,-0.14,1.69,1.66,-0.15,-0.33,0.15,0.15,1.17,1.42,-0.82,-1.78,1.2,0.27,-0.15,-0.01,1.47,-0.64,0.29,-0.31,-0.54
700,59153087,-0.92,-0.91,-0.46,-0.1,0.6,0.3,-0.65,-0.09,-0.63,-0.45,1.95,1.39,-0.46,0.32,0.26,-1.2,1.44,0.67,-1.84,-1.58,1.94,-0.68,-0.15,-0.35,1.2,-0.51,0.29,-0.32,1.28
701,59153088,-0.33,-0.31,-0.14,-0.1,0.6,0.1,0.68,-0.09,-0.63,-1.1,3.55,0.72,-0.46,-0.25,0.04,0.77,-0.0,0.64,-1.71,-0.41,0.76,0.89,-0.15,-0.31,1.34,-0.15,-0.22,-0.91,-0.02
702,59153089,-0.94,0.68,-0.22,-0.1,-0.38,0.36,-1.47,-0.09,-0.63,-0.4,-0.46,1.9,-0.19,-0.39,0.15,-0.54,0.81,-0.55,0.04,-1.13,0.41,0.53,5.99,0.08,1.47,0.19,-0.22,-0.6,0.04
703,59153090,0.04,0.11,-1.74,-0.1,-0.54,0.19,-0.33,-0.09,0.03,-0.25,0.46,0.96,0.49,-1.17,0.31,-0.45,0.55,0.3,-1.18,-1.13,0.01,-0.48,-0.15,-0.64,1.2,-1.4,0.22,-0.26,-0.28
704,59153091,0.47,-1.13,-1.03,-0.1,0.6,0.16,-0.07,-0.09,-0.63,-1.11,3.22,0.77,-0.46,0.83,0.13,-0.11,0.29,-0.44,-1.25,-0.69,0.21,0.01,-0.15,-1.02,1.33,-1.4,0.22,-0.46,0.42
705,59153092,-0.73,-0.77,-1.0,-0.1,0.6,0.36,0.94,-0.09,-0.63,0.64,0.6,1.3,-0.46,0.03,0.04,0.59,2.24,0.46,-0.45,-1.47,1.99,0.59,-0.15,-0.82,1.46,-1.4,-0.03,-1.58,0.61
706,59153093,-0.49,-0.33,-0.62,-0.1,0.28,0.19,-0.69,-0.09,-0.63,-0.48,1.37,0.89,-0.46,-1.17,0.21,-0.24,1.31,-0.67,-0.69,-1.03,0.89,-0.73,14.87,-0.7,1.51,-0.17,0.35,-0.71,-0.38
707,59153094,-0.05,0.15,1.14,-0.1,-0.65,0.31,-1.66,-0.09,-0.63,0.56,1.82,0.24,-0.46,-1.17,0.4,0.2,0.22,-0.68,0.24,-0.15,0.79,-0.08,-0.15,0.55,1.54,0.76,0.1,-0.05,-1.1
708,59153095,-0.47,1.32,0.57,-0.1,-0.52,0.19,1.0,-0.09,-0.63,0.31,1.98,1.13,-0.46,-0.08,0.15,-0.63,0.43,-0.74,-1.45,-0.57,0.51,0.21,-0.15,0.2,1.72,-0.88,0.16,-0.03,-0.35
709,59153096,0.02,-0.17,0.25,-0.1,0.6,0.2,0.28,-0.09,-0.63,0.49,2.05,0.57,0.38,1.13,0.04,-1.31,0.85,1.78,-1.53,-1.3,0.66,-0.35,-0.15,0.12,1.54,-0.82,0.54,0.05,0.02
710,59153097,-0.0,-0.21,1.43,-0.1,0.07,0.39,-0.45,-0.09,0.48,1.27,-0.17,-0.52,-0.19,-0.86,0.51,1.49,-0.69,-0.36,0.78,0.22,1.9,0.37,2.72,2.09,1.13,0.26,-0.86,-2.78,-0.97
711,59153098,-0.16,0.32,-1.43,-0.1,0.6,0.32,-0.71,-0.09,-0.63,0.13,1.76,0.45,-0.46,2.63,0.43,-0.38,-0.04,0.24,-0.8,-0.64,1.5,1.05,-0.15,-0.59,1.21,1.17,-0.22,0.01,-0.77
712,59153123,1.67,-0.34,-0.06,-0.1,0.04,0.3,2.1,-0.09,1.8,-1.29,-0.85,-0.82,0.21,-0.67,0.71,1.98,-0.79,-1.15,0.63,0.87,-0.03,1.11,-0.15,0.79,-1.59,1.43,-0.99,1.14,-0.82
713,59153124,0.73,-0.31,3.86,-0.1,0.04,0.39,3.79,-0.09,1.95,-1.28,0.14,-0.51,-0.46,-1.17,0.83,2.57,-0.34,-1.13,1.55,1.1,1.65,1.03,-0.15,0.43,-1.43,-1.4,-1.3,1.17,-0.07
714,59153132,-0.01,-0.29,1.14,-0.1,0.09,-0.02,0.31,-0.09,0.28,-0.77,-0.53,-0.7,-0.31,0.16,0.6,-0.02,-0.78,0.08,0.15,1.3,-0.74,-1.18,-0.15,-0.81,-0.79,0.76,-0.54,-0.61,0.57
715,59153133,0.85,-0.02,0.51,-0.1,0.01,0.29,-0.21,-0.09,1.7,-0.98,-0.85,-0.56,-0.15,-0.18,0.65,-0.31,-1.23,-1.26,0.25,1.63,-0.9,-0.14,-0.15,0.45,-1.05,-0.53,-0.79,0.68,-0.39
716,59153134,2.18,0.68,0.25,-0.1,-0.12,0.52,0.19,-0.09,0.53,-0.97,-0.51,0.17,0.05,0.47,0.8,2.05,-0.83,-1.49,0.63,1.05,0.87,1.47,-0.15,1.73,-1.05,-1.4,-1.24,0.9,-1.51
717,59153135,1.11,-0.1,1.3,-0.1,0.6,0.48,0.12,-0.09,-0.63,-1.01,-0.67,-0.52,0.17,-0.08,0.76,1.07,-1.2,-1.39,1.93,1.4,-0.08,1.37,-0.15,0.59,-0.89,0.86,-1.43,0.99,-0.85
718,59153136,1.3,-0.23,2.26,-0.1,-0.17,0.49,1.03,-0.09,2.41,-0.7,-0.69,-0.57,0.81,-0.08,0.79,1.83,-1.06,-1.54,1.09,1.08,-0.06,1.79,-0.15,1.79,-0.79,-0.59,-1.3,-0.35,-1.34
719,59153137,1.73,-0.77,1.33,-0.1,0.36,0.45,1.72,-0.09,0.53,-0.99,-0.51,-0.71,-0.15,0.24,0.78,1.54,-1.05,-1.65,1.39,1.2,0.86,1.58,-0.15,1.18,-1.03,0.86,-1.3,0.8,-0.95
720,59153138,1.58,-0.42,0.41,-0.1,0.6,0.27,0.79,-0.09,1.29,-0.58,-0.3,-1.12,-0.06,-0.65,0.48,0.75,-0.94,-1.14,1.37,0.98,0.29,1.31,-0.15,0.37,-0.91,-0.03,-1.05,0.44,-0.65
721,59153139,0.58,-0.22,1.09,-0.1,-0.17,0.53,-1.01,-0.09,1.55,-0.91,-0.53,-0.18,0.0,-0.05,0.73,0.48,-0.89,-0.83,1.78,0.69,0.13,1.57,-0.15,0.9,-1.05,-1.4,-1.3,1.13,-0.68
722,59153140,0.82,-0.31,-0.11,-0.1,0.6,0.38,0.7,10.68,0.28,-0.8,-0.59,-0.24,-0.08,-0.14,0.65,0.0,-1.2,-0.47,1.28,0.86,-0.38,0.84,-0.15,0.26,-1.46,0.98,-0.99,1.14,0.08
723,59153144,1.56,-1.15,-0.75,-0.1,0.6,-0.41,0.23,-0.09,0.58,-0.99,-0.59,-1.23,-0.46,0.94,0.65,0.64,-0.99,-0.88,0.13,1.23,0.29,-0.19,-0.15,-0.38,-0.85,0.98,-0.41,0.52,-0.36
724,59153151,1.35,-0.36,0.33,-0.1,0.33,0.31,0.11,-0.09,0.53,-1.25,-0.4,-0.55,-0.46,-0.01,0.51,1.02,-1.12,-1.63,0.86,1.02,0.54,1.14,-0.15,-0.3,-1.49,-1.4,-1.11,0.66,-1.01
725,59153152,1.15,-0.25,-0.32,-0.1,0.36,0.1,0.63,-0.09,0.53,-0.34,-0.6,-0.92,-0.21,-0.31,0.65,0.22,-1.1,-0.93,-0.07,1.31,-0.08,-0.18,-0.15,0.03,-0.45,1.61,-0.67,1.22,-0.24
726,59153153,0.64,0.01,0.54,-0.1,0.15,0.46,1.51,-0.09,0.84,-0.86,-0.17,-0.3,0.02,-0.03,0.77,0.79,-0.9,-0.41,1.59,1.15,-0.18,1.02,-0.15,0.2,-0.68,-0.21,-1.3,1.15,-0.3
727,59153154,-0.86,-0.32,-1.17,-0.1,0.25,0.17,-0.27,-0.09,-0.63,-0.92,0.06,-0.41,0.19,-0.46,0.6,0.14,-0.79,0.79,0.47,1.11,-0.92,0.46,-0.15,-0.73,-0.53,-0.82,-0.79,1.15,1.99
728,59153155,0.62,1.82,-0.75,-0.1,-0.54,-0.16,-0.21,-0.09,-0.63,-0.49,-0.3,-1.06,-0.46,-0.44,0.38,0.76,-1.26,-1.32,-0.1,1.25,0.34,0.9,-0.15,-0.41,-0.71,1.57,-0.54,-0.88,-1.28
729,59153156,0.39,0.4,0.33,-0.1,-0.07,-0.29,0.76,-0.09,1.65,-0.77,-0.85,-1.07,0.49,-1.17,0.37,-1.67,-0.53,-0.52,-1.43,1.19,-1.22,-0.56,-0.15,-1.65,-1.51,1.9,0.16,0.05,0.0
730,59153157,1.15,-0.73,0.62,-0.1,0.6,-0.47,0.88,-0.09,0.23,-0.43,-0.36,-1.01,-0.46,0.26,0.32,1.77,-1.44,0.02,-0.58,0.7,0.35,0.49,-0.15,-1.53,-1.02,0.8,0.1,0.8,-0.28
731,59153158,0.63,-0.72,0.67,-0.1,0.12,0.31,-0.51,-0.09,0.33,-0.67,0.14,-0.36,-0.46,1.13,0.65,0.03,-0.93,-1.28,0.71,1.35,-1.01,0.36,-0.15,0.33,-0.8,0.24,-0.79,-0.73,-0.24
732,59153159,1.27,0.25,1.09,-0.1,0.33,0.3,0.03,-0.09,0.53,-0.88,-0.85,-0.71,0.02,0.18,0.68,0.85,-0.9,-1.54,1.49,0.89,-0.36,1.22,-0.15,0.51,-1.16,0.01,-1.11,0.49,-0.73
733,59153160,1.49,-0.02,1.22,-0.1,0.6,0.39,0.19,-0.09,1.49,-1.28,0.38,-0.45,0.13,1.0,0.73,0.6,-0.78,-1.47,0.78,0.92,-0.16,1.9,-0.15,0.24,-1.15,0.8,-1.11,0.98,-1.07
734,59153161,1.27,-0.64,-2.37,-0.1,-0.07,0.32,2.97,-0.09,0.89,-1.25,-0.85,-0.67,0.38,-0.25,0.6,0.55,-1.17,-2.19,0.48,1.7,-1.15,0.71,-0.15,0.35,-1.56,1.29,-0.92,0.95,-0.83
735,59153162,1.41,0.62,-2.37,-0.1,-0.09,0.4,0.46,-0.09,0.43,-0.98,-0.85,-0.4,0.21,-0.2,0.76,0.08,-0.58,-1.52,0.53,0.99,-0.24,1.15,-0.15,-0.11,-1.03,-1.4,-1.18,1.1,-1.17
736,59153163,1.99,2.55,3.61,-0.1,-0.2,0.49,-0.02,-0.09,-0.63,-1.03,-0.11,0.14,0.34,2.06,0.71,1.09,-0.76,-0.74,1.21,0.58,-0.28,1.89,-0.15,0.98,-0.84,0.07,-1.3,0.7,-1.4
737,59153164,2.08,-0.15,0.77,3.07,0.31,0.21,-0.11,-0.09,1.09,-0.79,-0.57,-1.09,-0.06,-0.88,0.74,2.17,-0.89,-1.79,0.77,1.4,-0.74,0.39,-0.15,0.5,-1.02,2.83,-1.56,-1.58,-1.41
738,59153165,0.79,-0.37,-1.06,-0.1,-0.15,0.44,0.46,-0.09,-0.63,-1.04,0.51,0.26,-0.06,0.03,0.77,-0.52,-0.42,-0.22,0.36,0.32,-0.79,1.37,-0.15,-0.7,-0.91,-1.4,-1.43,1.2,0.11
739,59153166,0.43,0.08,0.77,-0.1,-0.01,-0.02,0.64,-0.09,1.04,-0.22,-0.3,-0.97,-0.46,-0.2,0.6,-0.06,-1.08,-0.79,-0.05,0.82,-0.63,-0.42,-0.15,-0.15,-0.25,0.2,-0.29,-0.54,-0.91
740,59153167,0.9,-0.79,0.19,-0.1,-0.44,-0.62,1.08,-0.09,-0.63,-0.5,-0.5,-1.14,-0.46,-1.17,-0.45,1.3,-0.32,-0.59,-1.58,0.77,-1.57,-1.13,-0.15,0.14,-1.11,0.68,1.31,-0.26,-0.07
741,59153168,-0.11,-0.61,-0.25,-0.1,0.41,0.07,0.46,-0.09,0.89,-0.42,-0.54,-0.32,-0.46,0.79,0.55,-0.62,-0.21,0.16,-0.47,0.7,-0.16,-0.8,-0.15,-0.72,-0.31,0.6,-0.35,1.09,0.42
742,59153171,0.92,1.16,-0.03,-0.1,-0.09,0.39,0.58,-0.09,0.79,-1.32,-0.64,-0.22,0.13,-0.18,-3.27,0.13,-1.17,-1.14,1.47,1.15,-0.77,2.08,-0.15,1.35,-1.0,-0.76,-1.3,1.12,-0.38
743,59153172,1.15,0.34,-0.3,-0.1,0.25,0.35,1.16,-0.09,-0.63,-1.07,-0.41,-0.4,-0.46,0.24,0.6,0.55,-1.19,-0.52,0.96,1.31,0.79,0.76,-0.15,0.87,-0.89,0.64,-1.24,0.08,-0.42
744,59153181,1.61,-0.23,0.04,-0.1,-0.62,0.58,-0.13,11.57,0.33,-0.57,-0.2,0.55,0.89,0.05,0.81,0.25,0.2,0.13,1.45,0.16,-0.83,1.02,-0.15,0.0,-0.69,0.28,-1.56,-2.29,-0.42
745,59153182,-1.99,0.04,0.19,-0.1,-0.73,0.79,0.26,-0.09,0.58,0.12,-0.85,6.35,2.67,4.85,-3.27,-1.76,3.9,3.75,2.79,-2.59,2.39,2.33,-0.15,-0.83,-0.15,-1.4,-1.37,0.66,-0.39
746,59153183,-0.0,1.47,0.7,-0.1,-1.18,0.65,-1.03,-0.09,-0.63,-0.37,-0.85,0.62,1.38,0.26,-3.27,1.13,0.79,0.23,2.41,-0.85,0.2,1.71,-0.15,1.16,-0.83,2.36,-1.49,0.22,-1.4
747,59153184,-0.89,-1.54,-0.82,-0.1,0.12,0.63,0.38,-0.09,-0.63,0.77,-0.85,2.55,1.8,-0.14,0.32,-0.11,3.19,1.78,1.93,-1.86,-0.7,1.45,-0.15,-0.1,-0.16,0.13,-1.18,1.14,1.4
748,59153185,-0.63,-0.25,0.77,-0.1,-0.04,0.43,0.02,-0.09,-0.63,-0.49,-0.85,0.82,0.55,0.05,0.31,-0.68,0.1,1.65,0.89,-0.37,0.39,0.55,-0.15,0.55,-0.65,0.52,-0.54,0.85,-0.24
749,59153186,1.23,-0.96,-0.51,-0.1,0.6,0.13,0.55,-0.09,0.89,-0.95,-0.85,-0.44,0.38,-0.06,0.54,-0.68,-0.0,-0.64,-0.06,0.28,-1.27,0.01,-0.15,-0.59,-1.27,2.4,-0.09,0.79,0.24
750,59153187,-3.23,1.49,0.04,-0.1,-3.29,0.71,-0.9,-0.09,-0.63,-0.28,-0.85,6.89,4.25,1.15,-3.27,-0.88,4.86,2.67,1.83,-3.43,1.43,2.2,-0.15,-1.81,0.47,0.2,-0.86,1.14,0.37
751,59153188,-4.72,-2.16,-2.37,-0.1,-26.01,-7.18,-2.87,-0.09,-0.63,4.22,-0.85,-1.83,-0.46,-1.17,-3.27,-2.06,8.5,6.21,2.0,-4.93,-2.08,2.33,-0.15,-2.97,1.92,-1.4,-2.32,1.28,5.95
752,59153189,0.01,0.9,-0.57,-0.1,-0.92,-0.01,1.07,-0.09,0.99,-0.16,-0.85,-0.05,0.43,1.15,0.48,0.05,1.06,0.57,-0.88,0.08,-1.38,-0.28,-0.15,-0.18,-0.86,0.8,-0.16,0.54,-0.18
753,59153190,0.97,-0.62,-0.57,-0.1,0.6,0.31,1.39,-0.09,0.53,-0.88,-0.62,-0.18,3.15,0.13,0.78,-0.31,-0.22,-0.4,0.17,0.05,-0.94,0.48,-0.15,-1.17,-1.33,-1.4,-0.92,-0.54,-0.88
754,59153191,0.95,-1.35,0.33,-0.1,0.6,0.32,-1.11,-0.09,0.33,-0.93,-0.85,-0.11,0.32,3.77,0.73,0.9,-0.27,0.23,0.11,-0.0,-0.34,0.84,-0.15,0.02,-1.3,0.24,-0.54,0.67,-1.19
755,59153192,-0.96,-0.01,-0.7,-0.1,-0.57,0.64,0.86,-0.09,0.53,-0.52,-0.02,1.73,2.2,1.45,0.78,-0.49,0.88,1.11,2.17,-0.44,0.95,1.75,-0.15,-0.19,-0.44,-1.4,-1.43,0.96,1.35
756,59153193,0.8,1.39,0.74,-0.1,0.33,0.05,-1.03,-0.09,0.68,-0.97,-0.18,-0.5,3.83,0.03,0.48,0.33,0.32,-1.1,0.25,-0.52,-0.12,1.5,-0.15,-0.44,-1.45,3.17,-0.79,0.38,-1.39
757,59153194,1.41,0.08,-0.83,-0.1,0.6,0.47,0.55,-0.09,0.84,-0.61,-0.43,-0.08,0.45,-0.27,0.84,0.5,-0.23,-1.51,1.36,-0.06,-0.18,0.92,-0.15,-1.86,-0.75,0.48,-1.11,0.92,-0.66
758,59153195,1.82,0.82,0.86,-0.1,0.6,0.49,0.66,-0.09,-0.63,-0.94,-0.85,-0.1,1.82,0.52,0.71,0.08,-1.44,-1.47,1.29,0.77,-0.13,1.09,-0.15,0.71,-1.49,-1.4,-1.05,0.83,-1.1
759,59153196,-0.22,2.26,0.57,-0.1,-0.31,0.51,0.46,-0.09,1.95,-1.48,-0.85,1.15,7.74,0.73,0.76,-1.04,0.14,-0.88,0.75,-0.05,0.89,1.21,-0.15,-0.45,-1.63,-1.4,-1.05,0.87,-1.53
760,59153197,-0.63,1.29,-2.37,-0.1,0.6,0.67,1.07,-0.09,1.7,-1.48,-0.85,2.4,6.09,4.07,-3.27,-1.35,1.97,0.67,1.98,-1.54,0.37,2.33,-0.15,0.91,-1.98,-1.4,-1.69,1.37,-1.02
761,59153198,1.1,-2.16,-0.95,-0.1,0.6,0.38,1.23,-0.09,0.79,-0.92,-0.02,-0.09,1.12,1.17,0.77,0.05,-0.63,-0.84,0.14,0.77,0.29,1.18,-0.15,-0.13,-0.73,0.94,-0.86,1.1,-1.15
762,59153199,1.47,2.05,0.57,-0.1,0.23,0.53,2.31,-0.09,1.7,-1.14,0.15,0.5,2.69,2.63,0.84,0.54,-0.39,-0.81,1.02,0.26,-1.29,1.48,-0.15,0.5,-1.26,0.4,-1.11,1.19,-0.19
763,59153200,1.12,1.09,1.01,-0.1,0.6,0.13,0.11,-0.09,0.08,-0.41,-0.85,-0.56,-0.02,-0.56,0.6,0.46,0.05,-1.15,-0.77,0.04,-0.92,0.27,-0.15,-0.55,-0.62,-0.47,-0.6,-1.23,-1.23
764,59153201,0.63,-0.17,0.74,-0.1,0.6,0.47,0.4,-0.09,0.23,-0.89,-0.6,0.29,2.37,1.85,0.83,0.04,0.46,-0.94,1.0,-0.21,0.58,1.45,-0.15,0.97,-1.04,0.88,-1.05,-0.42,-0.94
765,59153202,0.45,1.86,0.86,-0.1,-0.52,0.49,1.46,-0.09,-0.63,-0.62,-0.25,0.45,1.72,0.56,0.87,0.25,-0.58,-1.14,0.3,0.54,-0.42,1.4,-0.15,0.67,-1.02,0.58,-1.05,0.82,-1.12
766,59153203,1.21,0.76,-1.12,-0.1,0.25,0.57,1.4,-0.09,2.2,-0.59,0.5,0.82,0.91,1.63,0.91,0.3,0.13,-0.44,1.08,0.19,0.78,0.41,-0.15,0.3,-0.62,-1.4,-1.24,0.97,-0.43
767,59153204,1.31,-1.18,-0.06,-0.1,0.6,0.53,0.72,-0.09,-0.63,-0.8,0.08,0.86,2.29,-0.35,0.9,0.17,0.67,0.3,0.55,-0.14,0.99,1.54,-0.15,-0.07,-0.96,0.48,-1.11,1.28,-0.41
768,59153205,-0.63,-0.15,-0.35,-0.1,0.6,0.62,1.3,-0.09,1.44,-1.24,-0.46,1.39,0.7,2.14,0.79,0.02,1.27,-0.27,0.48,-0.54,-0.6,1.42,-0.15,1.17,-1.18,2.32,-1.18,1.06,-0.57
769,59153206,0.87,-0.81,0.7,-0.1,-0.41,0.55,0.27,-0.09,0.74,-1.06,-0.46,0.57,0.66,1.11,0.87,0.6,-0.35,-1.02,1.32,0.38,-0.18,0.97,-0.15,0.76,-1.56,1.43,-1.18,1.21,-0.35
770,59153207,0.88,-1.03,1.48,-0.1,0.6,0.43,0.18,-0.09,-0.63,-1.48,-0.14,-0.05,-0.04,1.45,0.82,-0.69,-0.63,-0.06,0.71,0.36,-0.7,-0.31,-0.15,-0.77,-1.45,-1.4,-0.92,1.2,0.44
771,59153208,0.3,0.37,-0.27,-0.1,-0.17,0.52,-0.02,-0.09,-0.63,-1.27,-0.85,0.65,1.46,1.28,0.82,-0.22,-0.4,0.25,1.04,-0.25,-0.05,0.6,-0.15,0.75,-1.09,3.76,-1.11,1.14,-0.59
772,59153209,0.91,-1.0,0.23,-0.1,0.6,0.32,-0.93,-0.09,-0.63,-0.97,-0.57,-0.11,0.36,0.87,0.32,0.13,0.37,-0.2,1.07,-0.47,-0.5,1.0,-0.15,0.09,-1.41,1.15,-0.54,0.83,-0.23
773,59153210,-1.11,0.79,-1.22,-0.1,0.09,0.06,-1.89,-0.09,2.86,0.41,0.01,0.01,0.17,1.4,0.37,0.53,0.55,-0.12,-0.96,-0.59,-1.03,-0.31,-0.15,-1.46,-0.03,-1.4,0.48,0.73,-0.67
774,59153211,-0.82,-0.01,1.09,-0.1,-0.57,-0.07,-0.85,-0.09,-0.63,1.2,-0.41,0.24,-0.04,-1.17,0.32,0.2,0.42,1.78,-1.05,-1.17,-0.93,-0.91,-0.15,-1.52,0.27,1.9,1.18,0.82,0.27
775,59153212,-1.34,0.23,-0.57,-0.1,0.07,0.27,1.23,-0.09,2.1,-0.07,-0.85,1.01,-0.46,0.33,0.26,-1.12,1.13,0.44,-0.41,-0.88,0.11,-1.09,-0.15,-0.71,-0.78,-1.4,0.67,1.01,1.31
776,59153213,-0.1,0.1,-1.19,-0.1,0.6,0.24,-0.5,-0.09,1.75,0.02,-0.17,0.29,-0.06,0.07,0.32,-0.78,0.72,-0.12,-1.07,-0.77,0.23,-0.6,-0.15,-0.64,-0.65,-0.43,0.22,0.06,0.53
777,59153214,-0.0,-0.82,1.88,-0.1,0.6,-0.17,-1.29,-0.09,2.05,-0.67,0.04,-0.49,-0.15,-0.06,0.15,-0.79,0.11,1.12,-0.36,-0.24,-0.5,-1.24,-0.15,-0.54,-0.79,0.68,0.86,0.2,0.24
778,59153215,0.52,-0.22,-0.25,-0.1,0.2,0.27,-0.65,8.88,-0.63,0.11,-0.22,0.43,0.24,-0.33,0.48,-0.45,0.31,-0.41,-0.51,-0.76,-0.05,-0.43,-0.15,0.17,0.17,0.01,-0.09,-1.18,-0.73
779,59153216,0.04,-0.13,-0.32,-0.1,0.04,0.24,0.46,-0.09,-0.63,0.72,-0.67,-0.05,-0.46,-0.61,0.32,-0.85,1.01,-0.17,-0.55,-1.21,0.71,-0.27,-0.15,0.53,0.37,-0.76,0.29,-0.6,-0.17
780,59153217,0.48,-0.06,-1.38,-0.1,0.6,0.34,1.2,-0.09,-0.63,0.19,-0.85,0.6,0.21,1.93,0.32,-0.45,0.82,-0.49,-0.3,-0.37,0.29,-1.02,-0.15,0.52,-0.24,1.61,0.42,0.57,0.72
781,59153218,0.26,-1.4,-1.61,-0.1,0.15,0.13,-0.27,-0.09,-0.63,0.65,-0.31,0.41,1.08,0.18,0.32,-1.14,1.15,0.6,-0.96,-0.88,0.0,-0.77,-0.15,-0.75,-0.23,0.9,0.48,0.8,0.59
782,59153219,0.05,-0.93,-0.35,-0.1,0.6,0.41,-0.21,-0.09,-0.63,-0.11,0.46,0.62,-0.46,-0.37,0.83,-0.93,-0.12,0.98,0.29,0.58,-0.18,-0.67,-0.15,-1.42,-0.32,-0.41,-0.41,0.96,0.08
783,59153220,-0.01,-0.48,0.86,-0.1,-0.07,0.23,0.8,-0.09,-0.63,-1.1,0.27,-0.1,-0.46,0.07,0.26,-1.26,-0.04,0.89,0.44,-0.3,1.19,0.38,-0.15,0.01,-0.61,0.58,0.22,1.45,-0.67
784,59153221,0.37,0.15,0.27,-0.1,-0.62,0.32,0.3,-0.09,-0.63,0.67,0.22,0.5,-0.46,-1.17,0.43,-1.01,0.07,-0.44,0.55,-0.76,0.63,-0.74,-0.15,-0.74,-0.09,-0.19,-0.29,0.52,0.3
785,59153222,0.26,1.79,-0.54,-0.1,0.01,0.07,-0.45,-0.09,1.44,0.44,0.44,0.5,-0.46,0.94,0.26,-0.27,0.97,0.49,-0.79,-1.42,-0.57,0.09,-0.15,-0.82,0.06,-0.27,0.35,0.71,-0.62
786,59153223,2.15,-0.39,2.26,-0.1,0.6,0.24,-0.06,-0.09,3.62,-0.67,-0.85,-0.42,-0.46,0.11,0.32,0.35,-0.49,-1.69,-0.12,0.33,-1.09,-0.25,-0.15,0.34,-1.51,-1.4,-0.03,0.48,-1.47
787,59153224,-0.57,1.07,-1.06,-0.1,0.6,0.19,0.39,-0.09,0.74,0.28,0.62,0.14,0.26,-1.17,0.31,-0.89,0.29,-0.28,0.36,-0.41,0.06,-0.69,-0.15,-0.29,0.12,-0.76,0.61,-0.34,0.51
788,59153225,-0.48,0.67,0.86,-0.1,0.2,0.14,2.39,-0.09,0.63,0.74,-0.49,0.21,0.24,1.49,0.32,-1.22,1.99,-0.58,-1.22,-1.32,-1.42,-0.91,-0.15,-0.31,0.3,-0.53,0.73,0.21,0.14
789,59153226,-0.56,0.42,-0.87,-0.1,-0.57,0.09,0.52,-0.09,-0.63,0.81,-0.85,0.14,0.24,-1.17,0.26,-1.22,0.76,0.04,-0.46,-0.75,-0.47,-0.83,-0.15,-0.79,-0.07,-1.4,0.86,0.85,1.03
790,59153227,-0.51,0.36,-0.61,-0.1,-0.04,0.29,1.34,-0.09,-0.63,0.42,0.15,0.5,0.28,-0.48,0.32,-0.93,1.37,-0.14,-0.13,-2.08,0.08,-0.2,-0.15,0.09,0.22,-0.68,0.35,0.08,0.11
